INDEX,GROUP,SUBGROUP,CLASS,LEVEL,WEIGHT,CHART,CONSUMPTION,TIME_PERIOD,MEASURE,TSEST,REGION,FREQ,obsValue,UNIT_MEASURE,DECIMALS
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,3,10,5,Q,1.6,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,3,10,5,Q,1.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,3,10,5,Q,0.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,3,10,5,Q,-1.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,3,10,5,Q,0.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,3,10,5,Q,1.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,3,10,5,Q,4.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,1,10,6,Q,100.4,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,1,10,6,Q,101.1,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,1,10,6,Q,101.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,1,10,6,Q,101.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,1,10,6,Q,101.3,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,1,10,6,Q,102.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,1,10,6,Q,104.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,3,10,6,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,3,10,6,Q,0.4,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,3,10,6,Q,0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,3,10,6,Q,-0.8,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,3,10,6,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,3,10,6,Q,1.5,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,3,10,6,Q,3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,2,10,8,Q,-1.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,2,10,8,Q,0.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,2,10,8,Q,0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,2,10,8,Q,-0.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,2,10,8,Q,-0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,2,10,8,Q,1.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,2,10,8,Q,1.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,1,10,8,Q,98.1,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,1,10,8,Q,98.8,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,1,10,8,Q,98.9,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,1,10,8,Q,98.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,1,10,8,Q,98.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,1,10,8,Q,99.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,1,10,8,Q,101.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,2,10,50,Q,-1.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,2,10,50,Q,0.8,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,2,10,50,Q,0,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,2,10,50,Q,-0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,2,10,50,Q,0,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,2,10,50,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,2,10,50,Q,1.8,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,3,10,3,Q,1.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,3,10,3,Q,1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,3,10,3,Q,0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,3,10,3,Q,-0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,3,10,3,Q,0.6,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,3,10,3,Q,1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,3,10,3,Q,2.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,2,10,5,Q,-1.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,2,10,5,Q,0.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,2,10,5,Q,0.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,2,10,5,Q,-0.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,2,10,5,Q,0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,2,10,5,Q,1.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,2,10,5,Q,3.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,3,10,4,Q,1.6,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,3,10,4,Q,1.5,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,3,10,4,Q,0.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,3,10,4,Q,-0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,3,10,4,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,3,10,4,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,3,10,4,Q,2.8,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,3,10,50,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,3,10,50,Q,1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,3,10,50,Q,-0.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,3,10,50,Q,-1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,3,10,50,Q,0.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,3,10,50,Q,1.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,3,10,50,Q,3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,1,10,50,Q,101.8,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,1,10,50,Q,102.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,1,10,50,Q,102.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,1,10,50,Q,102.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,1,10,50,Q,102.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,1,10,50,Q,103.8,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,1,10,50,Q,105.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,2,10,4,Q,-1.8,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,2,10,4,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,2,10,4,Q,-0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,2,10,4,Q,0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,2,10,4,Q,0,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,2,10,4,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,2,10,4,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,1,10,7,Q,100.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,1,10,7,Q,101.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,1,10,7,Q,101.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,1,10,7,Q,101.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,1,10,7,Q,102.1,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,1,10,7,Q,103.1,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,1,10,7,Q,105.4,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,1,10,3,Q,100.8,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,1,10,3,Q,101.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,1,10,3,Q,101.8,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,1,10,3,Q,101.6,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,1,10,3,Q,101.4,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,1,10,3,Q,102.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,1,10,3,Q,104.8,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,1,10,5,Q,100.8,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,1,10,5,Q,101.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,1,10,5,Q,101.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,1,10,5,Q,101.4,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,1,10,5,Q,101.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,1,10,5,Q,102.7,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,1,10,5,Q,105.9,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,3,10,7,Q,0.6,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,3,10,7,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,3,10,7,Q,-0.6,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,3,10,7,Q,-1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,3,10,7,Q,1.4,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,3,10,7,Q,1.6,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,3,10,7,Q,3.8,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,2,10,3,Q,-1.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,2,10,3,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,2,10,3,Q,0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,2,10,3,Q,-0.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,2,10,3,Q,-0.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,2,10,3,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,2,10,3,Q,2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,1,10,1,Q,101.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,1,10,1,Q,102.4,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,1,10,1,Q,102.3,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,1,10,1,Q,102.2,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,1,10,1,Q,102.2,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,1,10,1,Q,103.5,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,1,10,1,Q,105.1,IN,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,3,10,8,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,3,10,8,Q,1.2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,3,10,8,Q,-0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,3,10,8,Q,-1.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,3,10,8,Q,0.5,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,3,10,8,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,3,10,8,Q,2.7,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q3,2,10,1,Q,-2,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2020-Q4,2,10,1,Q,0.9,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q1,2,10,1,Q,-0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q2,2,10,1,Q,-0.1,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q3,2,10,1,Q,0,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2021-Q4,2,10,1,Q,1.3,PCT,1
30002,Food And Non-Alcoholic Beverages,Bread and cereal products,,2,1.43,,0,2022-Q1,2,10,1,Q,1.5,PCT,1
40005,Food And Non-Alcoholic Beverages,Bread and cereal products,Bread,3,0.53,,0,,,,,,,,
40006,Food And Non-Alcoholic Beverages,Bread and cereal products,Cakes and biscuits,3,0.61,,0,,,,,,,,
40007,Food And Non-Alcoholic Beverages,Bread and cereal products,Breakfast cereals,3,0.12,,0,,,,,,,,
40008,Food And Non-Alcoholic Beverages,Bread and cereal products,Other cereal products,3,0.17,,0,,,,,,,,
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,2,10,6,Q,1.6,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,2,10,6,Q,0.7,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,2,10,6,Q,1.5,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,2,10,6,Q,0.6,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,2,10,6,Q,0,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,2,10,6,Q,0.8,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,2,10,6,Q,5,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,1,10,8,Q,116.8,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,1,10,8,Q,117,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,1,10,8,Q,118.5,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,1,10,8,Q,119.3,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,1,10,8,Q,119.6,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,1,10,8,Q,119.5,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,1,10,8,Q,125.9,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,3,10,50,Q,5.4,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,3,10,50,Q,3.9,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,3,10,50,Q,3,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,3,10,50,Q,2.9,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,3,10,50,Q,2.4,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,3,10,50,Q,2.5,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,3,10,50,Q,6.2,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,1,10,1,Q,126.7,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,1,10,1,Q,126.7,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,1,10,1,Q,127.9,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,1,10,1,Q,128.7,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,1,10,1,Q,129.8,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,1,10,1,Q,129.3,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,1,10,1,Q,135.9,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,2,10,50,Q,1.1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,2,10,50,Q,0.1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,2,10,50,Q,1.1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,2,10,50,Q,0.6,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,2,10,50,Q,0.6,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,2,10,50,Q,0.2,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,2,10,50,Q,4.8,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,2,10,4,Q,1.1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,2,10,4,Q,0.1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,2,10,4,Q,1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,2,10,4,Q,0.8,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,2,10,4,Q,0.9,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,2,10,4,Q,0.5,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,2,10,4,Q,4.4,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,2,10,1,Q,0.5,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,2,10,1,Q,0,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,2,10,1,Q,0.9,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,2,10,1,Q,0.6,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,2,10,1,Q,0.9,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,2,10,1,Q,-0.4,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,2,10,1,Q,5.1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,1,10,5,Q,121.6,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,1,10,5,Q,122.6,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,1,10,5,Q,124.3,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,1,10,5,Q,125.2,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,1,10,5,Q,125.2,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,1,10,5,Q,126.5,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,1,10,5,Q,132.1,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,2,10,8,Q,0.9,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,2,10,8,Q,0.2,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,2,10,8,Q,1.3,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,2,10,8,Q,0.7,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,2,10,8,Q,0.3,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,2,10,8,Q,-0.1,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,2,10,8,Q,5.4,PCT,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,1,10,3,Q,126.4,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q4,1,10,3,Q,126.9,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q1,1,10,3,Q,128.4,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q2,1,10,3,Q,129.2,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q3,1,10,3,Q,130,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2021-Q4,1,10,3,Q,130.1,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2022-Q1,1,10,3,Q,137,IN,1
30003,Food And Non-Alcoholic Beverages,Meat and seafoods,,2,2.45,,0,2020-Q3,1,10,4,Q,123.9,IN,1
